RegionID,SizeRank,StateName,Lstate,Value,Date
1,21,Colorado,CO,182983,8/1/1999
1,21,Colorado,CO,184138,9/1/1999
1,21,Colorado,CO,185389,10/1/1999
1,21,Colorado,CO,186913,11/1/1999
1,21,Colorado,CO,188562,12/1/1999
1,21,Colorado,CO,190321,1/1/2000
1,21,Colorado,CO,192099,2/1/2000
1,21,Colorado,CO,193842,3/1/2000
1,21,Colorado,CO,195757,4/1/2000
1,21,Colorado,CO,197675,5/1/2000
1,21,Colorado,CO,199635,6/1/2000
1,21,Colorado,CO,201526,7/1/2000
1,21,Colorado,CO,203679,8/1/2000
1,21,Colorado,CO,206033,9/1/2000
1,21,Colorado,CO,208415,10/1/2000
1,21,Colorado,CO,210725,11/1/2000
1,21,Colorado,CO,213004,12/1/2000
21,441,Colorado,CO,6080756,1/1/2021
21,441,Colorado,CO,6106910,2/1/2021
21,441,Colorado,CO,6133983,3/1/2021
21,441,Colorado,CO,6161979,4/1/2021
21,441,Colorado,CO,6190857,5/1/2021
20,420,Colorado,CO,5718306,6/1/2021
20,420,Colorado,CO,5737105,7/1/2021
20,420,Colorado,CO,5757100,8/1/2021
19,399,Colorado,CO,5514576,9/1/2021
19,399,Colorado,CO,5514646,10/1/2021
20,420,Colorado,CO,5820007,11/1/2021
20,420,Colorado,CO,5842394,12/1/2021
1,28,Connecticut,CT,259514,9/1/2013
1,28,Connecticut,CT,256628,10/1/2014
1,28,Connecticut,CT,158986,1/1/1996
1,28,Connecticut,CT,158783,2/1/1996
1,28,Connecticut,CT,159029,3/1/1996
1,28,Connecticut,CT,159197,4/1/1996
1,28,Connecticut,CT,159323,5/1/1996
1,28,Connecticut,CT,159384,6/1/1996
1,28,Connecticut,CT,159460,7/1/1996
1,28,Connecticut,CT,159696,8/1/1996
1,28,Connecticut,CT,159564,9/1/1996
1,28,Connecticut,CT,159421,10/1/1996
1,28,Connecticut,CT,159199,11/1/1996
1,28,Connecticut,CT,159294,12/1/1996
1,28,Connecticut,CT,158926,1/1/1997
1,28,Connecticut,CT,159056,2/1/1997
1,28,Connecticut,CT,158540,3/1/1997
1,28,Connecticut,CT,158587,4/1/1997
1,28,Connecticut,CT,158518,5/1/1997
1,28,Connecticut,CT,158654,6/1/1997
1,28,Connecticut,CT,158856,7/1/1997
1,28,Connecticut,CT,158913,8/1/1997
1,28,Connecticut,CT,159472,9/1/1997
1,28,Connecticut,CT,159969,10/1/1997
1,28,Connecticut,CT,160501,11/1/1997
1,28,Connecticut,CT,160708,12/1/1997
1,28,Connecticut,CT,161763,1/1/1998
1,28,Connecticut,CT,162543,2/1/1998
