RegionID,SizeRank,StateName,Lstate,Value,Date
1,22,Alabama,AL,223521,9/1/2013
1,22,Alabama,AL,228552,10/1/2014
1,22,Alabama,AL,164743,1/1/1996
1,22,Alabama,AL,164890,2/1/1996
1,22,Alabama,AL,165036,3/1/1996
1,22,Alabama,AL,165200,4/1/1996
1,22,Alabama,AL,165354,5/1/1996
1,22,Alabama,AL,165517,6/1/1996
1,22,Alabama,AL,165808,7/1/1996
1,22,Alabama,AL,166212,8/1/1996
1,22,Alabama,AL,166570,9/1/1996
1,22,Alabama,AL,166901,10/1/1996
1,22,Alabama,AL,167141,11/1/1996
1,22,Alabama,AL,167471,12/1/1996
1,22,Alabama,AL,167800,1/1/1997
1,22,Alabama,AL,168147,2/1/1997
1,22,Alabama,AL,168538,3/1/1997
1,22,Alabama,AL,169215,4/1/1997
1,22,Alabama,AL,169981,5/1/1997
1,22,Alabama,AL,170756,6/1/1997
1,22,Alabama,AL,171380,7/1/1997
1,22,Alabama,AL,171919,8/1/1997
1,22,Alabama,AL,172550,9/1/1997
1,22,Alabama,AL,173279,10/1/1997
1,22,Alabama,AL,174226,11/1/1997
1,22,Alabama,AL,175129,12/1/1997
1,22,Alabama,AL,176130,1/1/1998
1,22,Alabama,AL,177025,2/1/1998
1,22,Alabama,AL,177795,3/1/1998
1,22,Alabama,AL,178347,4/1/1998
1,22,Alabama,AL,178865,5/1/1998
1,22,Alabama,AL,179485,6/1/1998
1,22,Alabama,AL,180172,7/1/1998
1,22,Alabama,AL,180786,8/1/1998
1,22,Alabama,AL,181423,9/1/1998
1,22,Alabama,AL,182040,10/1/1998
1,22,Alabama,AL,182497,11/1/1998
1,22,Alabama,AL,182888,12/1/1998
1,22,Alabama,AL,183165,1/1/1999
1,22,Alabama,AL,183560,2/1/1999
1,22,Alabama,AL,184023,3/1/1999
1,22,Alabama,AL,184533,4/1/1999
1,22,Alabama,AL,185048,5/1/1999
1,22,Alabama,AL,185448,6/1/1999
1,22,Alabama,AL,185833,7/1/1999
1,22,Alabama,AL,186329,8/1/1999
1,22,Alabama,AL,186885,9/1/1999
1,22,Alabama,AL,187411,10/1/1999
1,22,Alabama,AL,188082,11/1/1999
1,22,Alabama,AL,188718,12/1/1999
1,22,Alabama,AL,189354,1/1/2000
1,22,Alabama,AL,189925,2/1/2000
1,22,Alabama,AL,190482,3/1/2000
1,22,Alabama,AL,191154,4/1/2000
1,22,Alabama,AL,191802,5/1/2000
1,22,Alabama,AL,192519,6/1/2000
1,22,Alabama,AL,193176,7/1/2000
1,22,Alabama,AL,193797,8/1/2000
1,22,Alabama,AL,194353,9/1/2000
1,22,Alabama,AL,194906,10/1/2000
1,22,Alabama,AL,195580,11/1/2000
1,22,Alabama,AL,196399,12/1/2000
1,22,Alabama,AL,197424,1/1/2001
1,22,Alabama,AL,198214,2/1/2001
1,22,Alabama,AL,198948,3/1/2001
1,22,Alabama,AL,199421,4/1/2001
1,22,Alabama,AL,199921,5/1/2001
1,22,Alabama,AL,200342,6/1/2001
1,22,Alabama,AL,200771,7/1/2001
1,22,Alabama,AL,201158,8/1/2001
1,22,Alabama,AL,201629,9/1/2001
1,22,Alabama,AL,202213,10/1/2001
1,22,Alabama,AL,202589,11/1/2001
1,22,Alabama,AL,202802,12/1/2001
1,22,Alabama,AL,202780,1/1/2002
1,22,Alabama,AL,202992,2/1/2002
1,22,Alabama,AL,203191,3/1/2002
1,22,Alabama,AL,203507,4/1/2002
1,22,Alabama,AL,203903,5/1/2002
1,22,Alabama,AL,204386,6/1/2002
1,22,Alabama,AL,204876,7/1/2002
1,22,Alabama,AL,205332,8/1/2002
1,22,Alabama,AL,205756,9/1/2002
1,22,Alabama,AL,206204,10/1/2002
1,22,Alabama,AL,206665,11/1/2002
1,22,Alabama,AL,207212,12/1/2002
1,22,Alabama,AL,207801,1/1/2003
1,22,Alabama,AL,208427,2/1/2003
1,22,Alabama,AL,209070,3/1/2003
1,22,Alabama,AL,209803,4/1/2003
1,22,Alabama,AL,210361,5/1/2003
1,22,Alabama,AL,210793,6/1/2003
1,22,Alabama,AL,211209,7/1/2003
1,22,Alabama,AL,211746,8/1/2003
1,22,Alabama,AL,212369,9/1/2003
1,22,Alabama,AL,212785,10/1/2003
1,22,Alabama,AL,213188,11/1/2003
1,22,Alabama,AL,213534,12/1/2003
1,22,Alabama,AL,214082,1/1/2004
1,22,Alabama,AL,214687,2/1/2004
1,22,Alabama,AL,215418,3/1/2004
1,22,Alabama,AL,216108,4/1/2004
1,22,Alabama,AL,216938,5/1/2004
1,22,Alabama,AL,217843,6/1/2004
1,22,Alabama,AL,218834,7/1/2004
1,22,Alabama,AL,219729,8/1/2004
1,22,Alabama,AL,220560,9/1/2004
1,22,Alabama,AL,221482,10/1/2004
1,22,Alabama,AL,222531,11/1/2004
1,22,Alabama,AL,223697,12/1/2004
1,22,Alabama,AL,224701,1/1/2005
1,22,Alabama,AL,225532,2/1/2005
1,22,Alabama,AL,226191,3/1/2005
1,22,Alabama,AL,226848,4/1/2005
1,22,Alabama,AL,227654,5/1/2005
1,22,Alabama,AL,228654,6/1/2005
1,22,Alabama,AL,229806,7/1/2005
1,22,Alabama,AL,230920,8/1/2005
1,22,Alabama,AL,232112,9/1/2005
1,22,Alabama,AL,233488,10/1/2005
1,22,Alabama,AL,235150,11/1/2005
1,22,Alabama,AL,236854,12/1/2005
1,22,Alabama,AL,238650,1/1/2006
1,22,Alabama,AL,240266,2/1/2006
1,22,Alabama,AL,242004,3/1/2006
1,22,Alabama,AL,243631,4/1/2006
1,22,Alabama,AL,245300,5/1/2006
1,22,Alabama,AL,246832,6/1/2006
1,22,Alabama,AL,248333,7/1/2006
1,22,Alabama,AL,249928,8/1/2006
1,22,Alabama,AL,251366,9/1/2006
1,22,Alabama,AL,252578,10/1/2006
1,22,Alabama,AL,253260,11/1/2006
1,22,Alabama,AL,253864,12/1/2006
1,22,Alabama,AL,254314,1/1/2007
1,22,Alabama,AL,255273,2/1/2007
1,22,Alabama,AL,256193,3/1/2007
1,22,Alabama,AL,257247,4/1/2007
1,22,Alabama,AL,257664,5/1/2007
1,22,Alabama,AL,257811,6/1/2007
1,22,Alabama,AL,257630,7/1/2007
1,22,Alabama,AL,257604,8/1/2007
1,22,Alabama,AL,257515,9/1/2007
1,22,Alabama,AL,257513,10/1/2007
1,22,Alabama,AL,257398,11/1/2007
1,22,Alabama,AL,257306,12/1/2007
1,22,Alabama,AL,256938,1/1/2008
1,22,Alabama,AL,256394,2/1/2008
1,22,Alabama,AL,255702,3/1/2008
1,22,Alabama,AL,255117,4/1/2008
1,22,Alabama,AL,254717,5/1/2008
1,22,Alabama,AL,254537,6/1/2008
1,22,Alabama,AL,254271,7/1/2008
1,22,Alabama,AL,253639,8/1/2008
1,22,Alabama,AL,252961,9/1/2008
1,22,Alabama,AL,251978,10/1/2008
1,22,Alabama,AL,251223,11/1/2008
1,22,Alabama,AL,250116,12/1/2008
1,22,Alabama,AL,249242,1/1/2009
1,22,Alabama,AL,247998,2/1/2009
1,22,Alabama,AL,246926,3/1/2009
1,22,Alabama,AL,245535,4/1/2009
1,22,Alabama,AL,244378,5/1/2009
1,22,Alabama,AL,243072,6/1/2009
1,22,Alabama,AL,242119,7/1/2009
1,22,Alabama,AL,241190,8/1/2009
1,22,Alabama,AL,240295,9/1/2009
1,22,Alabama,AL,239447,10/1/2009
1,22,Alabama,AL,238689,11/1/2009
1,22,Alabama,AL,238136,12/1/2009
1,22,Alabama,AL,237596,1/1/2010
1,22,Alabama,AL,237129,2/1/2010
1,22,Alabama,AL,236225,3/1/2010
1,22,Alabama,AL,235372,4/1/2010
1,22,Alabama,AL,234337,5/1/2010
1,22,Alabama,AL,233417,6/1/2010
1,22,Alabama,AL,232265,7/1/2010
1,22,Alabama,AL,231170,8/1/2010
1,22,Alabama,AL,230217,9/1/2010
1,22,Alabama,AL,229476,10/1/2010
1,22,Alabama,AL,228632,11/1/2010
1,22,Alabama,AL,227677,12/1/2010
1,22,Alabama,AL,226468,1/1/2011
1,22,Alabama,AL,225401,2/1/2011
1,22,Alabama,AL,224620,3/1/2011
1,22,Alabama,AL,224095,4/1/2011
1,22,Alabama,AL,223593,5/1/2011
1,22,Alabama,AL,223124,6/1/2011
1,22,Alabama,AL,222628,7/1/2011
1,22,Alabama,AL,222142,8/1/2011
1,22,Alabama,AL,221526,9/1/2011
1,22,Alabama,AL,220850,10/1/2011
1,22,Alabama,AL,220032,11/1/2011
1,22,Alabama,AL,219455,12/1/2011
1,22,Alabama,AL,219344,1/1/2012
1,22,Alabama,AL,219386,2/1/2012
1,22,Alabama,AL,219457,3/1/2012
1,22,Alabama,AL,219233,4/1/2012
1,22,Alabama,AL,219216,5/1/2012
1,22,Alabama,AL,219116,6/1/2012
1,22,Alabama,AL,219170,7/1/2012
1,22,Alabama,AL,219168,8/1/2012
1,22,Alabama,AL,219377,9/1/2012
1,22,Alabama,AL,219667,10/1/2012
1,22,Alabama,AL,220209,11/1/2012
1,22,Alabama,AL,220620,12/1/2012
1,22,Alabama,AL,220929,1/1/2013
1,22,Alabama,AL,221153,2/1/2013
1,22,Alabama,AL,221509,3/1/2013
1,22,Alabama,AL,221897,4/1/2013
1,22,Alabama,AL,222077,5/1/2013
1,22,Alabama,AL,222310,6/1/2013
1,22,Alabama,AL,222594,7/1/2013
1,22,Alabama,AL,223112,8/1/2013
1,22,Alabama,AL,223895,10/1/2013
1,22,Alabama,AL,224210,11/1/2013
1,22,Alabama,AL,224627,12/1/2013
1,22,Alabama,AL,224946,1/1/2014
1,22,Alabama,AL,225210,2/1/2014
1,22,Alabama,AL,225336,3/1/2014
1,22,Alabama,AL,225694,4/1/2014
1,22,Alabama,AL,226267,5/1/2014
1,22,Alabama,AL,226937,6/1/2014
1,22,Alabama,AL,227485,7/1/2014
1,22,Alabama,AL,227899,8/1/2014
1,22,Alabama,AL,228198,9/1/2014
1,22,Alabama,AL,228938,11/1/2014
1,22,Alabama,AL,229216,12/1/2014
1,22,Alabama,AL,229539,1/1/2015
1,22,Alabama,AL,229863,2/1/2015
1,22,Alabama,AL,230351,3/1/2015
1,22,Alabama,AL,230702,4/1/2015
1,22,Alabama,AL,230989,5/1/2015
1,22,Alabama,AL,231242,6/1/2015
1,22,Alabama,AL,231589,7/1/2015
1,22,Alabama,AL,231904,8/1/2015
1,22,Alabama,AL,232353,9/1/2015
1,22,Alabama,AL,232661,10/1/2015
1,22,Alabama,AL,232897,11/1/2015
1,22,Alabama,AL,233188,12/1/2015
1,22,Alabama,AL,233668,1/1/2016
1,22,Alabama,AL,234318,2/1/2016
1,22,Alabama,AL,234910,3/1/2016
1,22,Alabama,AL,235521,4/1/2016
1,22,Alabama,AL,236052,5/1/2016
1,22,Alabama,AL,236595,6/1/2016
1,22,Alabama,AL,237021,7/1/2016
1,22,Alabama,AL,237479,8/1/2016
1,22,Alabama,AL,237865,9/1/2016
1,22,Alabama,AL,238451,10/1/2016
1,22,Alabama,AL,239212,11/1/2016
1,22,Alabama,AL,239953,12/1/2016
1,22,Alabama,AL,240475,1/1/2017
1,22,Alabama,AL,240855,2/1/2017
1,22,Alabama,AL,241303,3/1/2017
1,22,Alabama,AL,241854,4/1/2017
1,22,Alabama,AL,242392,5/1/2017
1,22,Alabama,AL,242786,6/1/2017
1,22,Alabama,AL,243252,7/1/2017
1,22,Alabama,AL,243941,8/1/2017
1,22,Alabama,AL,244883,9/1/2017
1,22,Alabama,AL,245771,10/1/2017
1,22,Alabama,AL,246442,11/1/2017
1,22,Alabama,AL,247351,12/1/2017
1,22,Alabama,AL,248270,1/1/2018
1,22,Alabama,AL,249248,2/1/2018
1,22,Alabama,AL,250067,3/1/2018
1,22,Alabama,AL,250929,4/1/2018
1,22,Alabama,AL,251958,5/1/2018
1,22,Alabama,AL,253137,6/1/2018
1,22,Alabama,AL,254376,7/1/2018
1,22,Alabama,AL,255368,8/1/2018
1,22,Alabama,AL,256164,9/1/2018
1,22,Alabama,AL,256874,10/1/2018
1,22,Alabama,AL,257687,11/1/2018
1,22,Alabama,AL,258320,12/1/2018
1,22,Alabama,AL,259036,1/1/2019
1,22,Alabama,AL,259818,2/1/2019
1,22,Alabama,AL,260619,3/1/2019
1,22,Alabama,AL,261429,4/1/2019
1,22,Alabama,AL,262228,5/1/2019
1,22,Alabama,AL,263321,6/1/2019
1,22,Alabama,AL,264490,7/1/2019
1,22,Alabama,AL,265498,8/1/2019
1,22,Alabama,AL,266227,9/1/2019
1,22,Alabama,AL,266954,10/1/2019
1,22,Alabama,AL,267988,11/1/2019
1,22,Alabama,AL,269341,12/1/2019
1,22,Alabama,AL,270780,1/1/2020
1,22,Alabama,AL,272294,2/1/2020
1,22,Alabama,AL,273957,3/1/2020
1,22,Alabama,AL,275637,4/1/2020
1,22,Alabama,AL,277115,5/1/2020
1,22,Alabama,AL,278354,6/1/2020
1,22,Alabama,AL,279625,7/1/2020
1,22,Alabama,AL,281466,8/1/2020
1,22,Alabama,AL,283744,9/1/2020
1,22,Alabama,AL,286264,10/1/2020
1,22,Alabama,AL,288739,11/1/2020
1,22,Alabama,AL,291220,12/1/2020
1,22,Alabama,AL,293821,1/1/2021
1,22,Alabama,AL,296562,2/1/2021
1,22,Alabama,AL,299470,3/1/2021
1,22,Alabama,AL,302634,4/1/2021
1,22,Alabama,AL,306237,5/1/2021
1,46,Alaska,AK,382657,9/1/2013
1,46,Alaska,AK,392304,10/1/2014
1,46,Alaska,AK,186808,1/1/1996
1,46,Alaska,AK,187349,2/1/1996
1,46,Alaska,AK,187437,3/1/1996
1,46,Alaska,AK,188102,4/1/1996
1,46,Alaska,AK,188389,5/1/1996
1,46,Alaska,AK,188994,6/1/1996
1,46,Alaska,AK,189278,7/1/1996
1,46,Alaska,AK,189383,8/1/1996
1,46,Alaska,AK,189213,9/1/1996
1,46,Alaska,AK,188906,10/1/1996
1,46,Alaska,AK,188711,11/1/1996
1,46,Alaska,AK,188601,12/1/1996
1,46,Alaska,AK,189406,1/1/1997
1,46,Alaska,AK,190181,2/1/1997
1,46,Alaska,AK,191267,3/1/1997
1,46,Alaska,AK,191047,4/1/1997
1,46,Alaska,AK,191503,5/1/1997
1,46,Alaska,AK,191449,6/1/1997
1,46,Alaska,AK,191975,7/1/1997
1,46,Alaska,AK,192568,8/1/1997
1,46,Alaska,AK,193453,9/1/1997
1,46,Alaska,AK,194336,10/1/1997
1,46,Alaska,AK,194523,11/1/1997
1,46,Alaska,AK,194721,12/1/1997
1,46,Alaska,AK,194016,1/1/1998
1,46,Alaska,AK,193406,2/1/1998
1,46,Alaska,AK,192864,3/1/1998
1,46,Alaska,AK,193588,4/1/1998
1,46,Alaska,AK,193990,5/1/1998
1,46,Alaska,AK,194437,6/1/1998
1,46,Alaska,AK,194878,7/1/1998
1,46,Alaska,AK,195404,8/1/1998
1,46,Alaska,AK,196168,9/1/1998
1,46,Alaska,AK,196731,10/1/1998
1,46,Alaska,AK,198298,11/1/1998
1,46,Alaska,AK,199641,12/1/1998
1,46,Alaska,AK,200697,1/1/1999
1,46,Alaska,AK,200994,2/1/1999
1,46,Alaska,AK,201271,3/1/1999
1,46,Alaska,AK,201675,4/1/1999
1,46,Alaska,AK,202271,5/1/1999
1,46,Alaska,AK,203206,6/1/1999
1,46,Alaska,AK,203514,7/1/1999
1,46,Alaska,AK,204216,8/1/1999
1,46,Alaska,AK,204384,9/1/1999
1,46,Alaska,AK,205722,10/1/1999
1,46,Alaska,AK,206618,11/1/1999
1,46,Alaska,AK,207446,12/1/1999
1,46,Alaska,AK,207020,1/1/2000
1,46,Alaska,AK,206059,2/1/2000
1,46,Alaska,AK,204977,3/1/2000
1,46,Alaska,AK,204508,4/1/2000
1,46,Alaska,AK,204686,5/1/2000
1,46,Alaska,AK,204960,6/1/2000
1,46,Alaska,AK,205768,7/1/2000
1,46,Alaska,AK,206541,8/1/2000
1,46,Alaska,AK,207782,9/1/2000
1,46,Alaska,AK,208616,10/1/2000
1,46,Alaska,AK,209556,11/1/2000
1,46,Alaska,AK,210796,12/1/2000
1,46,Alaska,AK,215864,1/1/2001
1,46,Alaska,AK,222976,2/1/2001
1,46,Alaska,AK,231180,3/1/2001
1,46,Alaska,AK,236452,4/1/2001
1,46,Alaska,AK,240598,5/1/2001
1,46,Alaska,AK,244239,6/1/2001
1,46,Alaska,AK,247810,7/1/2001
1,46,Alaska,AK,250666,8/1/2001
1,46,Alaska,AK,252816,9/1/2001
1,46,Alaska,AK,254589,10/1/2001
1,46,Alaska,AK,256661,11/1/2001
1,46,Alaska,AK,258861,12/1/2001
1,46,Alaska,AK,259695,1/1/2002
1,46,Alaska,AK,259667,2/1/2002
1,46,Alaska,AK,259219,3/1/2002
1,46,Alaska,AK,260247,4/1/2002
1,46,Alaska,AK,261309,5/1/2002
1,46,Alaska,AK,262120,6/1/2002
1,46,Alaska,AK,262373,7/1/2002
1,46,Alaska,AK,263280,8/1/2002
1,46,Alaska,AK,264370,9/1/2002
1,46,Alaska,AK,265752,10/1/2002
1,46,Alaska,AK,267124,11/1/2002
1,46,Alaska,AK,268548,12/1/2002
1,46,Alaska,AK,269632,1/1/2003
1,46,Alaska,AK,269917,2/1/2003
1,46,Alaska,AK,270141,3/1/2003
1,46,Alaska,AK,270542,4/1/2003
1,46,Alaska,AK,271779,5/1/2003
1,46,Alaska,AK,273533,6/1/2003
1,46,Alaska,AK,276211,7/1/2003
1,46,Alaska,AK,278278,8/1/2003
1,46,Alaska,AK,280415,9/1/2003
1,46,Alaska,AK,282215,10/1/2003
1,46,Alaska,AK,283876,11/1/2003
1,46,Alaska,AK,285275,12/1/2003
1,46,Alaska,AK,285562,1/1/2004
1,46,Alaska,AK,287216,2/1/2004
1,46,Alaska,AK,288631,3/1/2004
1,46,Alaska,AK,291002,4/1/2004
1,46,Alaska,AK,292443,5/1/2004
1,46,Alaska,AK,294447,6/1/2004
1,46,Alaska,AK,296018,7/1/2004
1,46,Alaska,AK,297941,8/1/2004
1,46,Alaska,AK,300122,9/1/2004
1,46,Alaska,AK,302364,10/1/2004
1,46,Alaska,AK,304661,11/1/2004
1,46,Alaska,AK,306672,12/1/2004
1,46,Alaska,AK,309297,1/1/2005
1,46,Alaska,AK,311681,2/1/2005
1,46,Alaska,AK,314193,3/1/2005
1,46,Alaska,AK,316386,4/1/2005
1,46,Alaska,AK,319085,5/1/2005
1,46,Alaska,AK,321091,6/1/2005
1,46,Alaska,AK,323324,7/1/2005
1,46,Alaska,AK,325537,8/1/2005
1,46,Alaska,AK,327945,9/1/2005
1,46,Alaska,AK,330609,10/1/2005
1,46,Alaska,AK,333250,11/1/2005
1,46,Alaska,AK,336181,12/1/2005
1,46,Alaska,AK,339016,1/1/2006
1,46,Alaska,AK,340953,2/1/2006
1,46,Alaska,AK,342724,3/1/2006
1,46,Alaska,AK,344212,4/1/2006
1,46,Alaska,AK,346148,5/1/2006
1,46,Alaska,AK,348273,6/1/2006
1,46,Alaska,AK,350273,7/1/2006
1,46,Alaska,AK,352591,8/1/2006
1,46,Alaska,AK,354614,9/1/2006
1,46,Alaska,AK,356405,10/1/2006
1,46,Alaska,AK,357875,11/1/2006
1,46,Alaska,AK,359404,12/1/2006
1,46,Alaska,AK,360834,1/1/2007
1,46,Alaska,AK,362293,2/1/2007
1,46,Alaska,AK,363229,3/1/2007
1,46,Alaska,AK,364458,4/1/2007
1,46,Alaska,AK,365485,5/1/2007
1,46,Alaska,AK,366472,6/1/2007
1,46,Alaska,AK,367323,7/1/2007
1,46,Alaska,AK,367768,8/1/2007
1,46,Alaska,AK,368484,9/1/2007
1,46,Alaska,AK,369097,10/1/2007
1,46,Alaska,AK,369735,11/1/2007
1,46,Alaska,AK,370263,12/1/2007
1,46,Alaska,AK,370796,1/1/2008
1,46,Alaska,AK,370794,2/1/2008
1,46,Alaska,AK,371189,3/1/2008
1,46,Alaska,AK,371022,4/1/2008
1,46,Alaska,AK,371428,5/1/2008
1,46,Alaska,AK,371563,6/1/2008
1,46,Alaska,AK,371826,7/1/2008
1,46,Alaska,AK,372001,8/1/2008
1,46,Alaska,AK,371712,9/1/2008
1,46,Alaska,AK,371652,10/1/2008
1,46,Alaska,AK,371352,11/1/2008
1,46,Alaska,AK,370746,12/1/2008
1,46,Alaska,AK,369853,1/1/2009
1,46,Alaska,AK,370371,2/1/2009
1,46,Alaska,AK,371001,3/1/2009
1,46,Alaska,AK,371627,4/1/2009
1,46,Alaska,AK,370646,5/1/2009
1,46,Alaska,AK,369812,6/1/2009
1,46,Alaska,AK,368728,7/1/2009
1,46,Alaska,AK,367756,8/1/2009
1,46,Alaska,AK,367058,9/1/2009
1,46,Alaska,AK,366406,10/1/2009
1,46,Alaska,AK,366602,11/1/2009
1,46,Alaska,AK,366838,12/1/2009
1,46,Alaska,AK,367625,1/1/2010
1,46,Alaska,AK,367421,2/1/2010
1,46,Alaska,AK,367521,3/1/2010
1,46,Alaska,AK,367798,4/1/2010
1,46,Alaska,AK,368664,5/1/2010
1,46,Alaska,AK,368921,6/1/2010
1,46,Alaska,AK,369127,7/1/2010
1,46,Alaska,AK,369507,8/1/2010
1,46,Alaska,AK,369834,9/1/2010
1,46,Alaska,AK,369722,10/1/2010
1,46,Alaska,AK,368891,11/1/2010
1,46,Alaska,AK,368442,12/1/2010
1,46,Alaska,AK,367371,1/1/2011
1,46,Alaska,AK,366399,2/1/2011
1,46,Alaska,AK,364494,3/1/2011
1,46,Alaska,AK,362943,4/1/2011
1,46,Alaska,AK,361822,5/1/2011
1,46,Alaska,AK,361927,6/1/2011
1,46,Alaska,AK,362287,7/1/2011
1,46,Alaska,AK,362513,8/1/2011
1,46,Alaska,AK,362351,9/1/2011
1,46,Alaska,AK,362454,10/1/2011
1,46,Alaska,AK,362643,11/1/2011
1,46,Alaska,AK,363233,12/1/2011
1,46,Alaska,AK,364163,1/1/2012
1,46,Alaska,AK,365263,2/1/2012
1,46,Alaska,AK,366721,3/1/2012
1,46,Alaska,AK,367974,4/1/2012
1,46,Alaska,AK,369237,5/1/2012
1,46,Alaska,AK,369201,6/1/2012
1,46,Alaska,AK,369069,7/1/2012
1,46,Alaska,AK,368776,8/1/2012
1,46,Alaska,AK,369448,9/1/2012
1,46,Alaska,AK,370384,10/1/2012
1,46,Alaska,AK,371361,11/1/2012
1,46,Alaska,AK,371271,12/1/2012
1,46,Alaska,AK,371778,1/1/2013
1,46,Alaska,AK,372438,2/1/2013
1,46,Alaska,AK,373782,3/1/2013
1,46,Alaska,AK,374656,4/1/2013
1,46,Alaska,AK,375698,5/1/2013
1,46,Alaska,AK,377858,6/1/2013
1,46,Alaska,AK,379851,7/1/2013
1,46,Alaska,AK,381718,8/1/2013
1,46,Alaska,AK,383222,10/1/2013
1,46,Alaska,AK,384158,11/1/2013
1,46,Alaska,AK,385252,12/1/2013
1,46,Alaska,AK,385856,1/1/2014
1,46,Alaska,AK,386639,2/1/2014
1,46,Alaska,AK,387400,3/1/2014
1,46,Alaska,AK,388087,4/1/2014
1,46,Alaska,AK,387774,5/1/2014
1,46,Alaska,AK,386977,6/1/2014
1,46,Alaska,AK,387336,7/1/2014
1,46,Alaska,AK,388849,8/1/2014
1,46,Alaska,AK,390588,9/1/2014
1,46,Alaska,AK,393067,11/1/2014
1,46,Alaska,AK,394398,12/1/2014
1,46,Alaska,AK,395261,1/1/2015
1,46,Alaska,AK,395674,2/1/2015
1,46,Alaska,AK,395949,3/1/2015
1,46,Alaska,AK,397536,4/1/2015
1,46,Alaska,AK,400341,5/1/2015
1,46,Alaska,AK,402913,6/1/2015
1,46,Alaska,AK,403861,7/1/2015
1,46,Alaska,AK,403826,8/1/2015
1,46,Alaska,AK,403414,9/1/2015
1,46,Alaska,AK,403236,10/1/2015
1,46,Alaska,AK,403858,11/1/2015
1,46,Alaska,AK,404901,12/1/2015
1,46,Alaska,AK,406588,1/1/2016
1,46,Alaska,AK,408292,2/1/2016
1,46,Alaska,AK,409184,3/1/2016
1,46,Alaska,AK,408640,4/1/2016
1,46,Alaska,AK,407242,5/1/2016
1,46,Alaska,AK,405849,6/1/2016
1,46,Alaska,AK,405280,7/1/2016
1,46,Alaska,AK,404706,8/1/2016
1,46,Alaska,AK,404849,9/1/2016
1,46,Alaska,AK,405042,10/1/2016
1,46,Alaska,AK,405588,11/1/2016
1,46,Alaska,AK,405628,12/1/2016
1,46,Alaska,AK,405620,1/1/2017
1,46,Alaska,AK,405076,2/1/2017
1,46,Alaska,AK,404734,3/1/2017
1,46,Alaska,AK,404628,4/1/2017
1,46,Alaska,AK,405127,5/1/2017
1,46,Alaska,AK,406029,6/1/2017
1,46,Alaska,AK,406713,7/1/2017
1,46,Alaska,AK,407455,8/1/2017
1,46,Alaska,AK,407445,9/1/2017
1,46,Alaska,AK,408385,10/1/2017
1,46,Alaska,AK,408669,11/1/2017
1,46,Alaska,AK,409567,12/1/2017
1,46,Alaska,AK,409205,1/1/2018
1,46,Alaska,AK,408873,2/1/2018
1,46,Alaska,AK,408665,3/1/2018
1,46,Alaska,AK,408310,4/1/2018
1,46,Alaska,AK,409162,5/1/2018
1,46,Alaska,AK,410085,6/1/2018
1,46,Alaska,AK,411699,7/1/2018
1,46,Alaska,AK,412164,8/1/2018
1,46,Alaska,AK,409993,9/1/2018
1,46,Alaska,AK,409723,10/1/2018
1,46,Alaska,AK,409917,11/1/2018
1,46,Alaska,AK,412026,12/1/2018
1,46,Alaska,AK,412443,1/1/2019
1,46,Alaska,AK,416988,2/1/2019
1,46,Alaska,AK,422202,3/1/2019
1,46,Alaska,AK,429273,4/1/2019
1,46,Alaska,AK,431159,5/1/2019
1,46,Alaska,AK,433036,6/1/2019
1,46,Alaska,AK,433588,7/1/2019
1,46,Alaska,AK,435402,8/1/2019
1,46,Alaska,AK,444410,9/1/2019
1,46,Alaska,AK,444316,10/1/2019
1,46,Alaska,AK,444275,11/1/2019
1,46,Alaska,AK,435867,12/1/2019
1,46,Alaska,AK,436270,1/1/2020
1,46,Alaska,AK,433813,2/1/2020
1,46,Alaska,AK,431949,3/1/2020
1,46,Alaska,AK,428095,4/1/2020
1,46,Alaska,AK,428041,5/1/2020
1,46,Alaska,AK,428151,6/1/2020
1,46,Alaska,AK,429094,7/1/2020
1,46,Alaska,AK,429121,8/1/2020
1,46,Alaska,AK,425293,9/1/2020
1,46,Alaska,AK,426606,10/1/2020
1,46,Alaska,AK,427777,11/1/2020
1,46,Alaska,AK,434132,12/1/2020
1,46,Alaska,AK,435607,1/1/2021
1,46,Alaska,AK,437336,2/1/2021
1,46,Alaska,AK,438432,3/1/2021
1,46,Alaska,AK,440393,4/1/2021
1,46,Alaska,AK,442016,5/1/2021
1,15,Arizona,AZ,312878,9/1/2013
1,15,Arizona,AZ,324284,10/1/2014
1,15,Arizona,AZ,185917,1/1/1996
1,15,Arizona,AZ,186390,2/1/1996
1,15,Arizona,AZ,186944,3/1/1996
1,15,Arizona,AZ,187940,4/1/1996
1,15,Arizona,AZ,188898,5/1/1996
1,15,Arizona,AZ,189742,6/1/1996
1,15,Arizona,AZ,190538,7/1/1996
1,15,Arizona,AZ,191253,8/1/1996
1,15,Arizona,AZ,191952,9/1/1996
1,15,Arizona,AZ,192646,10/1/1996
1,15,Arizona,AZ,193302,11/1/1996
1,15,Arizona,AZ,193937,12/1/1996
1,15,Arizona,AZ,194508,1/1/1997
1,15,Arizona,AZ,195123,2/1/1997
1,15,Arizona,AZ,195597,3/1/1997
1,15,Arizona,AZ,196134,4/1/1997
1,15,Arizona,AZ,196658,5/1/1997
1,15,Arizona,AZ,197212,6/1/1997
1,15,Arizona,AZ,197737,7/1/1997
1,15,Arizona,AZ,198288,8/1/1997
1,15,Arizona,AZ,198911,9/1/1997
1,15,Arizona,AZ,199527,10/1/1997
